pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,fare_amount
40.754675,-73.973444,40.755018,-73.97934000000001,4.9
40.771547999999996,-73.96503,40.757104999999996,-73.90585,14.9
40.759231,-73.968274,40.771553999999995,-73.984147,8.9
40.708912,-74.00567,40.76027,-73.96161500000001,6.5
40.750877,-73.990787,40.7594,-73.98124,13.0
40.727008000000005,-73.978114,40.708583000000004,-74.00465,11.3
40.768370000000004,-73.98236,40.745382,-73.998708,10.5
40.723802,-73.991495,40.715523,-74.015153,14.1
40.729513,-73.990043,40.723634000000004,-73.99629300000001,4.9
40.754835,-73.9745,40.713923,-73.99965300000001,12.5
40.769358000000004,-73.995814,40.756069000000004,-73.974452,10.1
40.72932,-73.987572,40.748827,-73.98015699999999,8.0
40.730154999999996,-73.979548,40.697936999999996,-73.985545,8.9
40.728868,-73.990482,40.773802,-73.98792399999999,18.5
40.788111,-73.94411600000001,40.759974,-73.993981,16.5
40.718666999999996,-73.988035,40.67422,-74.006117,17.5
40.745946999999994,-73.981675,40.777722,-73.95472,12.5
40.763192,-73.974397,40.754852,-73.974232,6.1
40.75541,-73.972013,40.723905,-73.99838000000001,8.9
40.734497,-74.001235,40.742088,-73.985034,5.7
40.7736,-73.87100699999999,40.631512,-73.986317,50.0
40.724521,-73.990599,40.717074,-74.012566,9.5
40.711735,-74.008332,40.750455,-73.99149200000001,10.9
40.792382,-73.973525,40.777057,-73.949822,7.7
40.761853,-73.92579,40.820947,-73.956888,21.3
40.719297,-73.999117,40.717912,-73.985422,5.7
40.741555,-73.993465,40.764789,-73.958632,11.3
40.64513,-73.776746,40.617181,-73.921759,37.0
40.761410999999995,-73.999969,40.752208,-73.993763,5.3
40.73557,-74.001674,40.729537,-74.001929,4.1
40.807471,-73.96433,40.768613,-73.967715,14.5
40.751185,-73.99409200000001,40.761745,-73.966678,11.3
40.729594,-74.006884,40.800815,-73.969272,28.0
40.769096999999995,-73.86279499999999,40.755337,-73.975267,33.8
40.745882,-73.978075,40.759786,-73.98056600000001,7.5
40.724457,-73.987673,40.731333,-74.00133199999999,6.0
40.7607307434082,-73.9689712524414,40.75014877319336,-73.9941864013672,15.5
40.748205,-74.00553000000001,40.696083,-73.988171,15.7
40.716898,-74.012727,40.762119,-73.97115699999999,17.5
40.729286193847656,-73.98725891113281,40.752117156982415,-73.97958374023438,8.5
40.75064086914063,-73.99456787109375,40.77322006225585,-73.98284912109375,18.5
40.751003000000004,-73.994242,40.760626,-73.994715,4.9
40.747386999999996,-73.99332700000001,40.714392,-74.01019000000001,8.5
40.814,-73.936678,40.807294,-73.936297,4.9
40.720622,-74.01012,40.762305,-73.986537,11.3
40.752354,-73.97052099999999,40.762062,-73.993707,8.5
40.753213,-73.97511999999999,40.73271,-73.987627,6.5
40.686718,-73.995892,40.680883,-73.996615,3.7
40.641523,-73.78902,40.763988,-73.790213,29.7
40.73976,-73.98957,40.780275,-73.979318,11.3
40.726791,-73.989127,40.713335,-74.011188,7.7
40.75152969360352,-73.99388122558595,40.70233917236328,-74.01286315917969,18.5
40.752603,-73.985281,40.694843,-74.176925,79.0
40.764942,-73.957988,40.790057,-73.94310300000001,6.5
40.739542,-74.00546,40.706918,-73.947686,14.5
40.779640197753906,-73.95572662353516,40.78852844238281,-73.9767074584961,7.0
40.769106,-73.862883,40.755132,-73.979739,26.7
40.775519,-73.953621,40.766159,-73.960435,4.5
40.77128,-73.866225,40.751207,-73.97376,25.7
40.745973,-73.990615,40.83556,-73.919077,28.5
40.771194,-73.96354699999999,40.775176,-73.963431,3.5
40.7542,-73.969738,40.710846999999994,-74.00624499999999,19.5
40.760975,-73.987023,40.765882,-73.955182,19.0
40.789159000000005,-73.970084,40.779241999999996,-73.957635,5.7
40.765654999999995,-73.954647,40.786248,-73.950005,7.3
40.743986,-73.987755,40.759797999999996,-73.982886,6.5
40.746718,-73.97957,40.78082,-73.9524,14.1
40.730889000000005,-74.001346,40.735411,-73.998235,4.1
40.744805,-73.98053,40.748207,-73.989112,4.9
40.689621,-73.99468399999999,40.689621,-73.99468399999999,6.5
40.781657,-73.946893,40.789742,-73.952275,5.5
40.752897,-73.969848,40.749576,-73.981259,5.3
40.730219,-74.006316,40.73771,-74.004506,3.7
40.728327,-73.999785,40.719315,-73.985075,6.5
40.735928,-74.00590600000001,40.777227,-73.9827,9.7
40.762112,-73.97914499999999,40.758815000000006,-73.995648,20.1
40.748554,-73.988865,40.761734999999994,-73.965108,11.0
40.778988,-73.95385300000001,40.792188,-73.964476,7.0
40.751252,-73.97123,40.734193,-73.990105,8.5
40.76471,-73.96643,40.773471,-73.964113,4.2
40.756987,-73.99209,40.764093,-73.99564000000001,5.7
40.711135,-74.01544,40.75615,-73.991085,19.5
40.731967,-73.982112,40.75012,-73.97598,7.5
40.781108,-73.954461,40.764842,-73.953391,6.1
40.717231,-73.999306,40.724225,-73.975608,9.3
40.750576,-74.003066,40.768813,-73.988759,7.3
40.739822,-74.006747,40.719972,-73.987498,11.3
40.729341999999995,-74.001067,40.749334999999995,-73.97953000000001,10.0
40.722755,-74.005025,40.779866999999996,-73.95236,19.0
40.736521999999994,-73.994686,40.727072,-73.98401199999999,7.9
40.724222999999995,-73.99789200000001,40.768262,-73.982238,13.0
40.737182000000004,-73.978285,40.747240000000005,-73.970902,5.5
40.72055,-74.01015799999999,40.714282,-73.987705,8.1
40.783907,-73.956523,40.784659999999995,-73.980963,8.9
40.742593,-73.992997,40.782297,-73.97153,12.1
40.743987,-73.991985,40.753634999999996,-73.98481,6.0
40.793242,-73.940538,40.774287,-73.95118199999999,8.5
40.764696,-73.958603,40.73669,-73.981624,10.0
40.752562,-73.97508499999999,40.731871999999996,-74.004982,10.0
40.743992,-73.999317,40.796308,-73.97223000000001,14.5
40.744233,-73.99198299999999,40.748282,-73.988938,8.1
40.759541,-73.985823,40.70479,-74.01504399999999,20.0
40.772942,-73.962352,40.774907,-73.962907,4.5
40.760227,-73.981213,40.734633,-73.992757,11.3
40.74287796020508,-74.00018310546875,40.73875045776367,-73.98298645019531,7.5
40.775327000000004,-73.9445,40.769791999999995,-73.98439499999999,15.5
40.731274,-74.001337,40.711402,-74.008223,8.5
40.647177,-73.780022,40.746387,-73.976485,49.8
40.758392,-73.984515,40.757635,-73.973417,5.7
40.647765,-73.78931,40.666577000000004,-73.78488,8.5
40.740313,-74.008057,40.735093,-74.00104,6.1
40.731927,-73.984023,40.756161999999996,-73.96430699999999,8.0
40.726677,-73.985952,40.711467,-73.963432,11.5
40.738918,-73.983227,40.729452,-73.990085,4.5
40.741006,-74.00553599999999,40.709957,-74.01557700000001,10.0
40.79444122314453,-73.96630859375,40.805259704589844,-73.9620132446289,5.5
40.769887,-73.957574,40.732201,-73.98515400000001,8.9
40.714802,-74.011608,40.704201,-74.008608,6.9
40.775315,-73.947808,40.757487,-73.97479,8.5
40.745407,-73.982292,40.765875,-73.96329,7.7
40.762265,-73.968351,40.761204,-73.990636,8.1
40.738756,-73.987437,40.747878,-73.979159,4.5
40.769195,-73.954938,40.750712,-73.99219699999999,20.5
40.734204999999996,-73.98633199999999,40.728707,-73.98440500000001,4.5
40.735653000000006,-73.982524,40.748532,-73.988734,5.7
40.762240000000006,-73.97465,40.732185,-73.9802,12.5
40.79374313354492,-73.9668426513672,40.773921966552734,-73.96183776855469,10.0
40.733670000000004,-73.99954100000001,40.739844,-74.005271,6.0
40.724702,-73.998835,40.732458,-73.995908,6.0
40.74515151977539,-73.99860382080078,40.71092224121094,-73.98533630371094,21.5
40.765073,-73.980325,40.749867,-73.991783,6.5
40.772528,-73.982151,40.783538,-73.981531,5.7
40.780737,-73.95482700000001,40.773645,-73.959917,7.0
40.689914,-73.992837,40.725183,-74.001354,12.1
40.749493,-73.975538,40.758842,-73.988977,7.0
0.0,0.0,0.0,0.0,10.5
40.76933,-73.958083,40.755152,-73.965528,8.5
40.732155,-73.994132,40.737390000000005,-73.981811,5.3
40.769478,-73.98461,40.757482,-73.993257,4.5
40.741875,-73.985279,40.771415999999995,-73.982405,10.0
40.773175,-73.98212099999999,40.748810999999996,-74.00825999999999,8.9
40.723108,-73.98880799999999,40.760847,-73.98535799999999,8.1
40.736319,-73.988427,40.730104,-73.992948,4.0
40.724887,-73.97836,40.742327,-74.003997,12.0
40.757483,-73.96951700000001,40.768763,-73.961383,4.5
40.784420000000004,-73.946758,40.77479,-73.98201800000001,10.1
40.755672,-73.976712,40.744892,-73.980327,7.5
40.733087,-74.006252,40.787422,-73.97524,18.0
40.708952000000004,-74.017087,40.751622,-73.992222,16.0
40.778262,-73.958724,40.759353000000004,-73.972482,9.5
40.722796,-74.001143,40.751107,-73.980361,14.5
40.728562,-73.999877,40.708032,-74.010712,6.9
40.730688,-74.004661,40.715568,-74.013631,7.0
40.751678000000005,-73.980223,40.787492,-73.97466700000001,9.7
40.701506,-74.012736,40.735837,-73.980165,15.5
40.643888000000004,-73.78965699999999,40.769020000000005,-73.82655,34.0
40.75307,-73.969928,40.742694,-74.003495,10.5
40.740547,-73.998272,40.729625,-74.005137,5.5
40.755833,-74.00229300000001,40.755803,-73.990963,7.0
40.647137,-73.790025,40.756177,-73.989398,57.33
0.0,0.0,0.0,0.0,8.1
40.737868,-73.996542,40.820603000000006,-73.945438,4.1
40.797283,-73.971773,40.803875,-73.966797,3.7
40.748096999999994,-73.984798,40.759452,-73.991781,6.5
40.755082,-73.977513,40.786970000000004,-73.954387,7.7
40.733445,-74.002452,40.72572,-73.98982,6.1
40.772657,-73.95245200000001,40.76056,-73.96918000000001,8.1
40.722544,-73.99704200000001,40.773882,-73.870594,28.5
40.706577,-74.005385,40.73506,-73.983027,10.9
40.771522999999995,-73.98319599999999,40.762877,-73.989499,4.5
40.741896999999994,-73.98307700000001,40.733066,-73.998423,7.0
40.765867,-73.963552,40.783175,-73.950632,7.5
40.74779,-73.98796,40.68391,-73.92918,25.5
40.740719,-74.008905,40.767047,-73.996966,11.5
40.752497999999996,-73.975352,40.756513,-73.970205,4.5
40.759049,-73.986068,40.74553,-73.977589,6.5
40.771418,-73.95357,40.771418,-73.95357,5.7
40.752632,-73.977972,40.758384,-73.989862,4.9
40.745275,-74.008635,40.692467,-73.98754,22.5
40.761789,-73.969268,40.748907,-73.992104,8.1
40.7198,-73.998395,40.720983000000004,-73.99414300000001,4.5
40.733367,-73.999741,40.766481,-73.952607,12.9
40.706158,-74.009637,40.74049,-74.004395,8.9
40.782872,-73.982427,40.76099,-73.984572,7.0
40.734505,-73.99900699999999,40.738509,-73.991231,5.5
40.740238,-73.986267,40.751557,-73.981833,5.7
40.751512,-73.99394699999999,40.751042,-73.97829499999999,5.7
40.756467,-73.989425,40.756432000000004,-73.977003,6.5
40.749805,-73.97218199999999,40.759563,-73.96202,5.7
40.775634000000004,-73.982598,40.779035,-73.98111800000001,3.7
40.755824,-73.979023,40.715666,-73.989778,15.0
40.747448999999996,-73.985316,40.733677,-74.00233399999999,6.7
40.764036,-73.981765,40.759171,-73.994749,7.3
40.71396255493164,-73.93904113769531,40.71399688720703,-73.9416732788086,0.01
40.79404,-73.972763,40.783193,-73.979497,5.5
40.722947999999995,-73.982793,40.738927000000004,-73.98298,6.5
40.730246,-73.991276,40.749003,-73.992305,8.1
40.750996,-73.970886,40.746876,-73.98057299999999,5.7
40.794791,-73.97399899999999,40.782033,-73.981724,5.3
40.726803000000004,-73.983498,40.763422999999996,-73.963022,9.7
40.728077,-74.000062,40.693252,-74.000772,14.5
40.75766372680664,-73.98636627197266,40.77432632446289,-73.95111846923827,18.5
40.705051,-74.007588,40.726209000000004,-73.98351,15.7
40.724406,-73.99338399999999,40.731913,-73.985828,5.7
40.73101,-74.00862,40.734521,-73.986269,9.7
40.73946,-73.983407,40.722695,-74.00971,12.1
40.749604,-73.990607,40.771591,-73.947079,24.0
40.643592834472656,-73.79010772705078,40.683738708496094,-73.93962860107422,35.5
40.727393,-74.005433,40.760571999999996,-74.00277,10.5
40.717971999999996,-73.999983,40.706043,-74.013085,5.7
40.741107,-73.975408,40.772742,-73.870362,19.3
40.769864,-73.986266,40.766606,-73.99238000000001,4.5
0.0,0.0,0.0,0.0,12.5
40.74841,-74.003403,40.755645,-73.97522,9.7
40.743563,-74.003474,40.723325,-73.992998,9.0
40.752967,-73.987549,40.718245,-74.007133,13.5
40.723893,-73.998305,40.743023,-74.007642,8.1
40.791038,-73.968538,40.798325,-73.964535,6.5
40.757687,-73.969587,40.75023,-73.991362,7.7
40.758423,-73.98870699999999,40.807937,-73.952783,15.5
40.781957,-73.95369699999999,40.758695,-73.97702,7.7
40.717132,-73.958485,40.730195,-74.002027,12.9
40.704856,-74.01685400000001,40.759238,-73.986499,12.9
40.752537,-73.977233,40.74405,-73.97322199999999,10.5
40.760819,-73.980785,40.767251,-73.961937,6.2
40.721336,-73.992692,40.752431,-73.985342,10.1
40.725367,-73.98405799999999,40.8515,-73.937057,24.5
40.739793,-73.998762,40.721498,-73.98404000000001,8.9
40.765527,-73.96316,40.755485,-73.974852,7.0
40.739062,-73.991472,40.757667,-73.985412,17.0
40.707684,-74.012254,40.732428999999996,-73.981788,12.9
40.76406,-73.970774,40.744205,-73.985585,11.0
40.775867,-73.947122,40.775137,-73.963327,7.0
40.646763,-73.78990300000001,40.71495,-73.831675,17.7
40.75328,-73.98317800000001,40.751148,-73.990112,3.3
40.763186,-73.97815200000001,40.775162,-73.94879300000001,8.9
40.736328,-73.99694000000001,40.719621999999994,-73.978925,8.1
40.752077,-73.928484,40.837324,-73.942403,28.5
40.774947999999995,-73.980614,40.769940000000005,-73.952898,9.5
40.761098,-73.969531,40.747618,-74.008205,12.9
40.761493,-73.999801,40.726787,-73.999849,14.0
40.758266,-73.962885,40.753754,-73.973943,8.5
40.763983,-73.974252,40.77113,-73.979582,4.9
40.765137,-73.9615,40.774425,-73.963433,4.9
40.724272,-73.992513,40.755787,-73.971767,8.1
40.729217,-73.977317,40.723533,-73.97389799999999,4.1
40.738065,-73.996442,40.74385,-73.98995699999999,5.0
40.762751,-73.965558,40.893033,-73.89961,35.0
40.748727,-73.988766,40.743904,-73.98376800000001,5.0
40.757627,-73.969712,40.76416,-73.964872,5.0
40.732394,-73.990133,40.774131,-73.98305500000001,15.5
40.768258,-73.98227800000001,40.777658,-73.983398,6.1
40.71396,-73.96306700000001,40.693653000000005,-73.959362,10.9
40.769446,-73.95751899999999,40.704184999999995,-73.986699,19.7
40.740567,-73.975707,40.77017,-73.954125,30.67
40.75461,-73.99169,40.736753,-73.98174200000001,7.7
40.755239,-73.986814,40.783083000000005,-73.94846700000001,9.7
40.744885,-73.931787,40.761185,-73.96177,8.9
40.733375,-73.987365,40.748968,-73.992073,7.7
40.756637,-73.978652,40.744882000000004,-73.98087,5.0
40.766128,-73.98281800000001,40.774344,-73.977228,5.3
40.720555,-73.999833,40.745858,-74.00733699999999,8.1
40.714865,-73.960933,40.705188,-73.93024,9.5
40.764261,-73.988487,40.768005,-73.987673,4.5
40.76535,-73.96425,40.776928000000005,-73.959785,4.9
40.7791,-73.962203,40.755466999999996,-73.983427,9.3
40.72697,-73.979938,40.62378,-74.030845,42.33
40.779567,-73.984604,40.781937,-73.976037,4.5
40.722394,-73.987246,40.739632,-73.97905300000001,5.7
40.764821999999995,-73.98464799999999,40.780352,-73.97286700000001,7.0
40.77158,-73.98231700000001,40.750448,-73.991508,8.5
40.733121999999995,-73.989752,40.755415,-73.991453,10.1
40.736726000000004,-74.000982,40.753725,-73.969686,11.0
40.689496999999996,-73.969268,40.692887,-73.98755600000001,5.7
40.742357,-73.991687,40.757387,-73.98205300000001,7.7
40.75509,-73.98378000000001,40.78047,-73.98019000000001,7.7
40.741827,-73.99809300000001,40.741021999999994,-73.998205,22.1
40.800803,-73.968918,40.759102,-73.98223,11.3
40.70625,-74.012383,40.740502,-74.00841199999999,9.7
40.755152,-73.992142,40.742758,-73.994088,6.5
40.730982,-74.001397,40.730996999999995,-73.986025,7.5
40.79735565185547,-73.9699935913086,40.792667388916016,-73.97338104248048,4.0
40.770082,-73.966782,40.769082,-73.959085,4.1
40.755542,-73.970405,40.739857,-73.979588,11.5
40.775601,-73.950849,40.764334000000005,-73.95553199999999,5.5
40.737926,-73.996553,40.713406,-74.010729,10.1
40.760433,-73.975915,40.753163,-73.96977,5.3
40.68897,-73.988951,40.696360999999996,-73.987473,4.5
40.782087,-73.97198,40.777242,-73.96421,4.0
40.762339000000004,-73.972328,40.745419,-74.005899,13.5
40.744727000000005,-73.984612,40.738165,-74.009007,9.5
40.754324,-73.976745,40.750265,-73.980767,4.0
40.73093795776367,-73.99528503417969,40.75819396972656,-73.98140716552734,13.0
40.698029,-73.926466,40.688965,-73.917236,6.5
0.0,0.0,0.0,0.0,5.7
40.783893,-73.97383,40.758115000000004,-73.966122,9.7
40.723615,-73.998347,40.765702000000005,-73.967043,14.5
40.704190000000004,-74.009003,40.720225,-74.004953,8.1
0.0,0.0,0.0,0.0,3.7
40.7469,-73.984387,40.759327,-73.977563,7.7
40.736221,-73.976159,40.751998,-73.977182,7.5
40.716976,-73.991318,40.73577,-73.979405,7.5
40.774652,-73.963432,40.798446999999996,-73.963565,16.5
40.779309999999995,-73.94709,40.794717999999996,-73.93254499999999,5.3
40.737961999999996,-73.98806,40.74484,-73.978757,4.9
40.783421000000004,-73.974314,40.704708000000004,-74.016504,20.5
40.763719,-73.902097,40.763566,-73.90225,3.5
40.751568,-73.994505,40.72383,-74.004028,9.3
40.729024,-73.99022,40.739917,-73.98670600000001,4.9
40.762827,-73.969675,40.750877,-73.971243,6.1
40.746365000000004,-74.001437,40.680621,-73.99498100000001,17.9
40.750719000000004,-73.969766,40.727077,-73.98577900000001,7.7
40.735045,-73.991208,40.773998999999996,-73.98208699999999,13.5
40.779247,-73.953682,40.791282,-73.944,5.5
40.762159999999994,-73.96005500000001,40.772953,-73.95229499999999,4.1
40.751837,-73.98711,40.745208,-73.991817,6.9
40.765757,-73.96770500000001,40.75795,-73.97016500000001,5.3
40.779621999999996,-73.955497,40.804536999999996,-73.945918,8.5
40.786097,-73.97242,40.742573,-74.004142,9.3
40.75673,-73.974532,40.772657,-73.977152,9.3
40.719347,-74.00889699999999,40.775434999999995,-73.983807,12.1
40.745658,-74.005907,40.763875,-73.992398,5.3
40.745295,-74.007992,40.74907,-73.97564799999999,10.0
40.768638,-73.982378,40.755911,-73.994505,7.0
40.734675,-73.99874799999999,40.742197999999995,-73.98564,5.3
40.686634999999995,-73.990504,40.677704999999996,-73.9796,6.5
40.746717,-73.990087,40.735603999999995,-73.991496,5.5
40.760659999999994,-73.979955,40.838716999999995,-73.940125,29.0
40.771892,-73.982473,40.806915000000004,-73.964485,9.3
40.751688,-73.977796,40.7281,-73.994923,6.9
40.74434,-73.99015,40.727185,-74.005672,6.9
40.839893,-73.940849,40.753003,-73.995482,23.3
40.682895,-73.993061,40.664091,-73.98098399999999,7.3
40.796745,-73.97066099999999,40.704836,-74.007412,25.5
40.75407369749,-73.980449464339,40.757159065313,-73.973792944325,2.9
40.803321999999994,-73.967355,40.78866,-73.970437,6.5
40.774012,-73.87218,40.763688,-73.979385,31.450000000000006
40.758386,-73.977319,40.740196000000005,-74.001416,7.7
40.754788,-73.963651,40.722817,-73.998249,18.5
40.76088,-73.98005,40.779532,-73.945601,12.1
40.731922,-74.00073,40.744927000000004,-73.99746,5.7
40.774853,-73.956889,40.774703,-73.948228,4.0
40.78727,-73.975267,40.770265,-73.984072,9.0
40.722485,-73.99730799999999,40.714667,-73.941775,16.5
40.764478000000004,-73.997157,40.751532,-73.991507,5.7
40.739458,-73.99531999999999,40.755732,-73.967528,9.7
40.795262,-73.971292,40.775587,-73.987095,7.3
40.760995,-73.968952,40.766417,-73.98205300000001,6.0
40.717108,-74.014675,40.749867,-73.979332,16.1
40.67893,-73.97372,40.7439,-73.985858,15.7
40.71399,-74.008575,40.754591999999995,-73.984065,13.5
40.763457,-73.996515,40.870484999999995,-73.918502,27.0
40.721329,-73.98800200000001,40.750209999999996,-73.990927,9.7
40.733667,-73.980772,40.739546999999995,-73.99287700000001,4.9
40.73489,-73.98599,40.759409999999995,-73.96218,9.0
40.766575,-73.98267,40.7598,-73.98114,5.0
40.7334098815918,-73.9796371459961,40.75070571899415,-73.9803695678711,11.5
40.763016,-73.982624,40.739079,-73.983835,8.2
40.782131,-73.955962,40.754734,-73.975948,8.1
40.763697,-73.96602299999999,40.806531,-73.96123399999999,12.5
40.770545,-73.962377,40.774303,-73.98863,7.5
40.745702,-73.972027,40.761987,-73.98384,12.5
40.780803999999996,-73.949524,40.745619,-73.977714,10.9
40.748241,-73.93908499999999,40.738079,-73.92738299999999,9.0
40.715697,-74.00745,40.74306,-73.988826,12.5
40.762357,-73.96943,40.776722,-73.959682,6.1
40.784957,-73.976975,40.802692,-73.949212,8.5
40.721392,-73.979677,40.684175,-73.990157,16.5
40.787468,-73.96813,40.749968,-73.977246,14.0
40.72313,-73.988895,40.816427000000004,-73.939175,28.5
40.761906,-73.978115,40.752903,-73.983661,10.5
40.795182000000004,-73.969528,40.785595,-73.95129,6.5
40.751111,-73.997989,40.758412,-73.998652,4.5
0.0,0.0,0.0,0.0,8.0
40.737021999999996,-74.005833,40.727265,-73.99718,9.5
40.769036,-73.95858199999999,40.756324,-73.96367099999999,6.9
40.740815000000005,-74.00555,40.748643,-73.994443,7.7
0.0,0.0,0.0,0.0,8.1
40.71601,-74.007025,40.741367,-73.997088,8.1
40.74539566040039,-73.99240112304686,40.73115158081055,-73.98880767822266,8.0
40.753823,-73.98043100000001,40.736571000000005,-73.996707,7.0
40.740288,-74.001988,40.7576,-74.000857,6.5
40.766935,-73.953769,40.759572,-73.95915,4.1
40.746082,-73.972165,40.717495,-73.995317,11.0
40.711915000000005,-74.00835699999999,40.726463,-73.947383,14.5
40.741642999999996,-73.98770999999999,40.754533,-73.96981,6.5
40.740202000000004,-73.98429200000001,40.721109999999996,-73.980967,9.5
40.740884,-74.004989,40.670851,-73.986227,16.5
40.713848,-74.01409,40.75074,-73.97853,16.9
40.745682,-73.980749,40.740147,-74.00144300000001,7.3
40.740004,-73.995253,40.755528999999996,-73.98617800000001,6.5
40.756091999999995,-73.97949200000001,40.751387,-73.982285,3.3
40.733044,-74.004063,40.739039,-74.000902,4.9
40.753462,-73.966778,40.745490000000004,-73.976775,4.5
40.769688,-73.98475,40.77295,-73.985178,3.7
40.743229,-73.977129,40.760851,-73.982967,8.5
40.7818,-73.956,40.7621,-73.9704,7.3
40.718371999999995,-73.989325,40.714027,-73.951776,8.5
40.804963,-73.962526,40.794027,-73.951234,7.5
40.762062072753906,-73.98280334472656,40.7410774230957,-73.99219512939453,11.0
40.798583,-73.952123,40.785857,-73.970586,6.9
40.747246999999994,-73.974337,40.735005,-74.002022,9.3
40.704134,-74.00809,40.765205,-73.97228,18.1
40.740154,-73.994663,40.784012,-73.97021600000001,11.3
40.750569,-73.98182299999999,40.764435999999996,-73.967098,6.5
40.721012,-73.997475,40.71051,-74.014847,8.1
40.731165000000004,-73.974393,40.763287,-73.967547,13.0
40.754665,-73.973927,40.743983,-73.995014,11.5
40.761004,-73.98498599999999,40.764427000000005,-73.993225,3.8
40.739389,-73.98233,40.749484,-73.991978,11.3
40.718736,-73.99056999999999,40.713832000000004,-73.949405,8.1
40.732089,-74.000721,40.760546000000005,-73.96706800000001,9.3
40.740111999999996,-73.988152,40.646727,-73.78235500000001,56.8
40.648561,-73.783388,40.76155,-73.982778,56.8
40.800461999999996,-73.968108,40.725983,-74.009208,17.3
40.749527,-73.97238,40.745328,-73.990638,6.1
40.74118,-73.997513,40.750567,-73.985012,5.7
40.727676,-73.991139,40.689639,-73.972465,11.7
40.730959999999996,-74.004387,40.757327000000004,-73.99410300000001,9.3
40.741512,-74.00479200000001,40.717427,-73.988697,10.9
40.794815,-73.966179,40.773662,-73.981166,8.0
0.0,0.0,0.0,0.0,6.5
40.764129,-73.954154,40.751290000000004,-73.993356,12.9
40.74351,-73.99969499999999,40.750840000000004,-73.994505,4.0
40.79060363769531,-73.9744644165039,40.78042602539063,-73.96166229248048,7.0
40.712685,-73.968907,40.724998,-73.987243,4.9
40.745709999999995,-73.986335,40.758257,-73.975362,3.5
40.770338,-73.960091,40.793292,-73.974252,12.0
40.745909999999995,-73.97793,40.76998,-73.902,27.83
40.739525,-74.00209,40.718472,-73.94494,14.9
40.773785,-73.870835,40.640656,-73.88216,36.1
40.741005,-74.007592,40.752092,-73.967572,13.0
40.742940000000004,-74.007597,40.763378,-73.992725,6.5
40.728386,-74.007161,40.734768,-73.990399,6.5
40.726082,-73.995295,40.78286,-73.981572,23.5
40.77332,-73.874214,40.803134,-73.934152,14.5
40.727357,-74.016642,40.759248,-73.985489,21.0
40.794182,-73.9739,40.796857,-73.96876999999999,4.0
40.72048,-74.00856,40.735172999999996,-73.985927,9.3
40.744867,-73.99121,40.734588,-73.982466,5.7
40.769687,-73.988132,40.759057,-73.992168,5.7
40.752514,-73.970228,40.761187,-73.96929,7.3
40.760032,-73.96922099999999,40.751562,-73.979451,4.9
40.674575,-73.952984,40.712992,-73.936379,17.0
40.75887680053711,-73.9840087890625,40.750091552734375,-73.99149322509766,5.0
40.751115000000006,-73.971278,40.771935,-73.98161999999999,11.7
40.753575,-73.992573,40.723118,-73.99900500000001,10.5
40.745783,-73.98655699999999,40.729995,-73.994545,5.7
40.757939,-73.972626,40.752986,-74.031817,55.25
40.748284999999996,-73.993038,40.738245,-74.008689,7.5
40.731882,-73.992,40.76885,-73.96531,17.5
40.783583,-73.97995999999999,40.792567,-73.972036,4.9
40.729746,-73.996747,40.755627000000004,-73.98217700000001,11.5
40.774088,-73.988807,40.757418,-73.98266,7.5
40.758221999999996,-73.99284499999999,40.733145,-74.00605,11.0
40.789801000000004,-73.973854,40.778738,-73.977589,6.1
40.752185,-73.96765500000001,40.718307,-74.002775,13.7
40.761069,-73.964011,40.744127,-74.006733,10.5
40.711517,-74.008478,40.734883,-73.97963299999999,12.5
40.733290000000004,-73.97578100000001,40.742728,-73.992576,7.0
40.705721000000004,-74.009845,40.706271,-74.01702,5.3
40.760553,-73.976113,40.758153,-73.990137,5.3
40.748795,-73.975887,40.754884999999994,-73.97147199999999,6.0
40.7842,-73.954397,40.759427,-73.976225,16.5
40.762938,-73.98304399999999,40.759576,-73.970249,5.8
40.738288,-74.003935,40.762074,-73.963193,11.3
40.740362,-73.995067,40.72997,-73.986542,10.0
40.738493,-73.98988299999999,40.703229,-73.984596,12.5
40.736455,-73.984987,40.726167,-74.00981,8.9
40.721003,-73.984063,40.73108,-74.001447,6.1
40.72002,-74.008465,40.722242,-74.003342,5.3
40.644675,-73.78195,40.672205,-73.94400300000001,28.5
40.785838,-73.950734,40.80468,-73.965958,8.9
40.760676000000004,-73.961014,40.769799,-73.954365,5.3
40.771279,-73.98254399999999,40.749753000000005,-73.995296,8.0
40.760757446289055,-73.98255920410156,40.76869201660156,-73.95818328857422,10.5
40.7237,-73.9913,40.7135,-74.0112,6.9
40.726652,-73.99244499999999,40.751395,-73.97809000000001,9.0
40.819887,-73.936788,40.807134999999995,-73.943985,7.0
40.767665,-73.962262,40.778222,-73.953131,5.0
40.782077,-73.981002,40.755593,-73.988452,10.5
40.744318,-73.926793,40.727742,-73.982228,16.5
40.752421999999996,-73.97888,40.733508,-74.00626700000001,11.7
40.76107025146485,-73.96538543701173,40.7474021911621,-73.95584869384766,10.0
40.7183,-73.99475699999999,40.746396999999995,-73.972327,10.5
40.747508,-73.98751999999999,40.751445000000004,-73.98047700000001,3.7
40.773733,-73.871098,40.774522999999995,-73.808188,15.3
40.764294,-73.96940699999999,40.7534,-73.988609,8.1
41.366138,-73.137393,40.751311,-73.974598,6.9
